annee;diplome;etablissement;academie;domaine;discipline;taux_de_reponse;taux_dinsertion;taux_d_emploi;salaire_brut_annuel_estime;situation;nombre_de_reponses;poids_de_la_discipline;idDiscipline;idDiplome;idLieu;IdTemps;SituationMois;NombreReponsesCAST(INT);TauxInsertionCAST(INT);SalaireBrutAnnuelEstimeCAST(INT);TauxReponsesCAST(INT);ErrorCode;ErrorColumn
2014;MASTER LMD;Grenoble Alpes;Grenoble;Droit, économie et gestion;Droit;76;86;;;18 mois après le diplôme;44;4;4;2;59;6;18;44;86;;76;-1071607685;0
2014;MASTER LMD;Grenoble Alpes;Grenoble;Droit, économie et gestion;Économie;64;81;;26800;18 mois après le diplôme;63;6;5;2;59;6;18;63;81;26800;64;-1071607685;0
2014;MASTER LMD;Grenoble Alpes;Grenoble;Sciences humaines et sociales;Autres sciences humaines et sociales;70;77;;24600;18 mois après le diplôme;121;11;2;2;59;6;18;121;77;24600;70;-1071607685;0
2014;MASTER LMD;Grenoble Alpes;Grenoble;Sciences, technologies et santé;Autres sciences, technologies et santé;81;90;;25000;30 mois après le diplôme;63;6;3;2;59;6;30;63;90;25000;81;-1071607685;0
2014;MASTER ENS;Saint-Etienne - Jean Monnet;Lyon;Masters enseignement;Masters enseignement;72;98;;26700;30 mois après le diplôme;55;100;14;1;111;6;30;55;98;26700;72;-1071607685;0
2014;MASTER LMD;Saint-Etienne - Jean Monnet;Lyon;Sciences humaines et sociales;Information communication;82;;;;18 mois après le diplôme;9;3;11;2;111;6;18;9;;;82;-1071607685;0
2014;MASTER LMD;Saint-Etienne - Jean Monnet;Lyon;Sciences, technologies et santé;Sciences de la vie et de la terre;86;;;;30 mois après le diplôme;7;2;18;2;111;6;30;7;;;86;-1071607685;0
2014;MASTER LMD;Saint-Etienne - Jean Monnet;Lyon;Sciences, technologies et santé;Informatique;88;;;;18 mois après le diplôme;6;2;12;2;111;6;18;6;;;88;-1071607685;0
2014;MASTER ENS;Nantes;Nantes;Masters enseignement;Masters enseignement;65;97;;27600;30 mois après le diplôme;114;100;14;1;83;6;30;114;97;27600;65;-1071607685;0
2014;MASTER LMD;Nantes;Nantes;Droit, économie et gestion;Droit;71;87;;;18 mois après le diplôme;38;6;4;2;83;6;18;38;87;;71;-1071607685;0
2014;MASTER LMD;Nantes;Nantes;Droit, économie et gestion;Droit;71;89;;;30 mois après le diplôme;38;6;4;2;83;6;30;38;89;;71;-1071607685;0
2014;MASTER LMD;Nantes;Nantes;Sciences humaines et sociales;Information communication;68;;;;18 mois après le diplôme;28;4;11;2;83;6;18;28;;;68;-1071607685;0
2014;MASTER LMD;Nantes;Nantes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;65;91;;30800;30 mois après le diplôme;170;27;8;2;83;6;30;170;91;30800;65;-1071607685;0
2014;MASTER LMD;Nantes;Nantes;Sciences, technologies et santé;Sciences de la vie et de la terre;60;;;;18 mois après le diplôme;29;5;18;2;83;6;18;29;;;60;-1071607685;0
2014;MASTER LMD;Orléans;Orléans-Tours;Droit, économie et gestion;Économie;59;;;;30 mois après le diplôme;17;6;5;2;86;6;30;17;;;59;-1071607685;0
2014;MASTER LMD;Orléans;Orléans-Tours;Sciences, technologies et santé;Sciences fondamentales;72;;;;18 mois après le diplôme;24;8;20;2;86;6;18;24;;;72;-1071607685;0
2014;MASTER LMD;Orléans;Orléans-Tours;Sciences, technologies et santé;Informatique;60;;;;30 mois après le diplôme;11;3;12;2;86;6;30;11;;;60;-1071607685;0
2014;MASTER ENS;Angers;Nantes;Masters enseignement;Masters enseignement;72;100;;26500;30 mois après le diplôme;59;100;14;1;33;6;30;59;100;26500;72;-1071607685;0
2014;MASTER LMD;Angers;Nantes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;86;88;;27500;18 mois après le diplôme;175;28;8;2;33;6;18;175;88;27500;86;-1071607685;0
2014;MASTER LMD;Angers;Nantes;Sciences, technologies et santé;Sciences de la vie et de la terre;82;77;;23500;18 mois après le diplôme;57;9;18;2;33;6;18;57;77;23500;82;-1071607685;0
2014;MASTER LMD;Angers;Nantes;Sciences, technologies et santé;Sciences fondamentales;94;;;;18 mois après le diplôme;14;2;20;2;33;6;18;14;;;94;-1071607685;0
2014;MASTER LMD;Angers;Nantes;Sciences, technologies et santé;Sciences de l'ingénieur;91;;;;30 mois après le diplôme;26;4;19;2;33;6;30;26;;;91;-1071607685;0
2014;MASTER ENS;Reims - Champagne Ardenne;Reims;Masters enseignement;Masters enseignement;67;91;;26500;30 mois après le diplôme;46;100;14;1;107;6;30;46;91;26500;67;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;65;92;;25400;18 mois après le diplôme;115;42;6;2;107;6;18;115;92;25400;65;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Sciences humaines et sociales;Ensemble sciences humaines et sociales;68;89;;24300;30 mois après le diplôme;46;16;7;2;107;6;30;46;89;24300;68;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Sciences humaines et sociales;Psychologie;81;;;;18 mois après le diplôme;12;4;17;2;107;6;18;12;;;81;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Sciences humaines et sociales;Information communication;38;;;;30 mois après le diplôme;5;2;11;2;107;6;30;5;;;38;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Sciences, technologies et santé;Ensemble sciences, technologies et santé;71;90;;28100;30 mois après le diplôme;105;35;8;2;107;6;30;105;90;28100;71;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Sciences, technologies et santé;Sciences de l'ingénieur;59;;;;30 mois après le diplôme;20;7;19;2;107;6;30;20;;;59;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Sciences, technologies et santé;Informatique;75;;;;18 mois après le diplôme;9;3;12;2;107;6;18;9;;;75;-1071607685;0
2014;MASTER LMD;Reims - Champagne Ardenne;Reims;Sciences, technologies et santé;Informatique;75;;;;30 mois après le diplôme;9;3;12;2;107;6;30;9;;;75;-1071607685;0
2014;MASTER ENS;Lorraine;Nancy-Metz;Masters enseignement;Masters enseignement;78;94;;25700;18 mois après le diplôme;106;100;14;1;74;6;18;106;94;25700;78;-1071607685;0
2014;MASTER LMD;Lorraine;Nancy-Metz;Droit, économie et gestion;Droit;80;84;;25200;18 mois après le diplôme;132;13;4;2;74;6;18;132;84;25200;80;-1071607685;0
2014;MASTER LMD;Lorraine;Nancy-Metz;Droit, économie et gestion;Gestion;70;95;;31500;30 mois après le diplôme;201;19;9;2;74;6;30;201;95;31500;70;-1071607685;0
2014;MASTER LMD;Lorraine;Nancy-Metz;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;68;99;;37400;30 mois après le diplôme;102;10;1;2;74;6;30;102;99;37400;68;-1071607685;0
2014;MASTER LMD;Lorraine;Nancy-Metz;Sciences humaines et sociales;Ensemble sciences humaines et sociales;78;83;;25000;30 mois après le diplôme;144;13;7;2;74;6;30;144;83;25000;78;-1071607685;0
2014;MASTER LMD;Lorraine;Nancy-Metz;Sciences, technologies et santé;Ensemble sciences, technologies et santé;74;83;;31200;18 mois après le diplôme;352;33;8;2;74;6;18;352;83;31200;74;-1071607685;0
2014;MASTER LMD;Lorraine;Nancy-Metz;Sciences, technologies et santé;Ensemble sciences, technologies et santé;74;89;;32800;30 mois après le diplôme;352;33;8;2;74;6;30;352;89;32800;74;-1071607685;0
2014;MASTER LMD;Bretagne-Sud;Rennes;Droit, économie et gestion;Gestion;73;98;;28600;30 mois après le diplôme;60;29;9;2;44;6;30;60;98;28600;73;-1071607685;0
2014;MASTER LMD;Bretagne-Sud;Rennes;Lettres, langues, arts;Lettres, langues, arts;82;;;;18 mois après le diplôme;17;7;13;2;44;6;18;17;;;82;-1071607685;0
2014;MASTER LMD;Bretagne-Sud;Rennes;Sciences humaines et sociales;Ensemble sciences humaines et sociales;77;83;;;30 mois après le diplôme;42;19;7;2;44;6;30;42;83;;77;-1071607685;0
2014;MASTER LMD;Bretagne-Sud;Rennes;Sciences humaines et sociales;Histoire-géographie;63;;;;30 mois après le diplôme;5;2;10;2;44;6;30;5;;;63;-1071607685;0
2014;MASTER LMD;Bretagne-Sud;Rennes;Sciences, technologies et santé;Autres sciences, technologies et santé;100;;;;18 mois après le diplôme;1;0;3;2;44;6;18;1;;;100;-1071607685;0
2014;MASTER LMD;Bretagne-Sud;Rennes;Sciences, technologies et santé;Autres sciences, technologies et santé;100;;;;30 mois après le diplôme;1;0;3;2;44;6;30;1;;;100;-1071607685;0
2014;MASTER LMD;Université Polytechnique Hauts-de-France;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;83;93;;28100;18 mois après le diplôme;129;36;6;2;124;6;18;129;93;28100;83;-1071607685;0
2014;MASTER LMD;Université Polytechnique Hauts-de-France;Lille;Droit, économie et gestion;Gestion;85;94;;29600;18 mois après le diplôme;100;28;9;2;124;6;18;100;94;29600;85;-1071607685;0
2014;MASTER LMD;Université Polytechnique Hauts-de-France;Lille;Sciences, technologies et santé;Informatique;77;;;;30 mois après le diplôme;23;6;12;2;124;6;30;23;;;77;-1071607685;0
2014;MASTER LMD;Université Polytechnique Hauts-de-France;Lille;Sciences, technologies et santé;Autres sciences, technologies et santé;85;94;;31200;30 mois après le diplôme;127;35;3;2;124;6;30;127;94;31200;85;-1071607685;0
2014;MASTER ENS;Lille 1 - Sciences technologies;Lille;Masters enseignement;Masters enseignement;100;;;;18 mois après le diplôme;7;;14;1;68;6;18;7;;;100;-1071607685;0
2014;MASTER LMD;Lille 1 - Sciences technologies;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;89;90;;28700;18 mois après le diplôme;498;54;6;2;68;6;18;498;90;28700;89;-1071607685;0
2014;MASTER LMD;Lille 1 - Sciences technologies;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;89;93;;31200;30 mois après le diplôme;498;54;6;2;68;6;30;498;93;31200;89;-1071607685;0
2014;MASTER LMD;Lille 1 - Sciences technologies;Lille;Droit, économie et gestion;Économie;88;87;;30500;30 mois après le diplôme;138;15;5;2;68;6;30;138;87;30500;88;-1071607685;0
2014;MASTER LMD;Lille 1 - Sciences technologies;Lille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;93;91;;32000;30 mois après le diplôme;303;32;8;2;68;6;30;303;91;32000;93;-1071607685;0
2014;MASTER LMD;Lille 1 - Sciences technologies;Lille;Sciences, technologies et santé;Sciences fondamentales;93;85;;31200;18 mois après le diplôme;69;7;20;2;68;6;18;69;85;31200;93;-1071607685;0
2014;MASTER LMD;Lille 1 - Sciences technologies;Lille;Sciences, technologies et santé;Sciences de l'ingénieur;93;89;;32700;30 mois après le diplôme;72;7;19;2;68;6;30;72;89;32700;93;-1071607685;0
2014;MASTER LMD;Lille 2 - Droit et santé;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;80;93;;31200;30 mois après le diplôme;320;71;6;2;69;6;30;320;93;31200;80;-1071607685;0
2014;MASTER LMD;Lille 2 - Droit et santé;Lille;Droit, économie et gestion;Gestion;77;96;;33000;30 mois après le diplôme;166;37;9;2;69;6;30;166;96;33000;77;-1071607685;0
2014;MASTER LMD;Lille 2 - Droit et santé;Lille;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;87;;;;18 mois après le diplôme;29;6;1;2;69;6;18;29;;;87;-1071607685;0
2014;MASTER LMD;Lille 2 - Droit et santé;Lille;Sciences, technologies et santé;Ensemble sciences, technologies et santé;85;96;;31200;30 mois après le diplôme;143;29;8;2;69;6;30;143;96;31200;85;-1071607685;0
2014;MASTER LMD;Lille 2 - Droit et santé;Lille;Sciences, technologies et santé;Sciences de la vie et de la terre;67;;;;30 mois après le diplôme;3;1;18;2;69;6;30;3;;;67;-1071607685;0
2014;MASTER ENS;Lille 3 - Charles-de-Gaulle;Lille;Masters enseignement;Masters enseignement;79;100;;29600;30 mois après le diplôme;42;100;14;1;70;6;30;42;100;29600;79;-1071607685;0
2014;MASTER LMD;Lille 3 - Charles-de-Gaulle;Lille;Sciences humaines et sociales;Histoire-géographie;93;69;;;30 mois après le diplôme;36;9;10;2;70;6;30;36;69;;93;-1071607685;0
2014;MASTER LMD;Lille 3 - Charles-de-Gaulle;Lille;Sciences humaines et sociales;Psychologie;88;91;;26000;30 mois après le diplôme;108;26;17;2;70;6;30;108;91;26000;88;-1071607685;0
2014;MASTER LMD;Lille 3 - Charles-de-Gaulle;Lille;Sciences humaines et sociales;Autres sciences humaines et sociales;84;95;;25500;30 mois après le diplôme;41;10;2;2;70;6;30;41;95;25500;84;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;63;86;;27900;18 mois après le diplôme;229;68;6;2;73;6;18;229;86;27900;63;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;63;90;;28600;30 mois après le diplôme;229;68;6;2;73;6;30;229;90;28600;63;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences humaines et sociales;Ensemble sciences humaines et sociales;64;;;;30 mois après le diplôme;25;7;7;2;73;6;30;25;;;64;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences humaines et sociales;Autres sciences humaines et sociales;64;;;;18 mois après le diplôme;25;7;2;2;73;6;18;25;;;64;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences, technologies et santé;Sciences de la vie et de la terre;91;;;;30 mois après le diplôme;10;2;18;2;73;6;30;10;;;91;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences, technologies et santé;Sciences de l'ingénieur;83;;;;18 mois après le diplôme;5;1;19;2;73;6;18;5;;;83;-1071607685;0
2014;MASTER LMD;Littoral - Côte d'Opale;Lille;Sciences, technologies et santé;Autres sciences, technologies et santé;77;80;;;18 mois après le diplôme;34;8;3;2;73;6;18;34;80;;77;-1071607685;0
2014;MASTER ENS;Artois;Lille;Masters enseignement;Masters enseignement;82;95;;26200;18 mois après le diplôme;217;100;14;1;35;6;18;217;95;26200;82;-1071607685;0
2014;MASTER LMD;Artois;Lille;Lettres, langues, arts;Lettres, langues, arts;65;81;;;18 mois après le diplôme;32;18;13;2;35;6;18;32;81;;65;-1071607685;0
2014;MASTER LMD;Artois;Lille;Lettres, langues, arts;Lettres, langues, arts;65;91;;;30 mois après le diplôme;32;18;13;2;35;6;30;32;91;;65;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences humaines et sociales;Ensemble sciences humaines et sociales;75;73;;;18 mois après le diplôme;46;22;7;2;35;6;18;46;73;;75;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences humaines et sociales;Information communication;82;;;;30 mois après le diplôme;9;4;11;2;35;6;30;9;;;82;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences, technologies et santé;Sciences de la vie et de la terre;83;;;;30 mois après le diplôme;5;2;18;2;35;6;30;5;;;83;-1071607685;0
2014;MASTER LMD;Artois;Lille;Sciences, technologies et santé;Sciences de l'ingénieur;77;90;;;30 mois après le diplôme;30;14;19;2;35;6;30;30;90;;77;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;80;93;;30400;30 mois après le diplôme;357;50;6;2;47;6;30;357;93;30400;80;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Droit, économie et gestion;Économie;74;91;;24200;30 mois après le diplôme;66;10;5;2;47;6;30;66;91;24200;74;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences humaines et sociales;Histoire-géographie;84;71;;;18 mois après le diplôme;34;5;10;2;47;6;18;34;71;;84;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences humaines et sociales;Histoire-géographie;84;88;;;30 mois après le diplôme;34;5;10;2;47;6;30;34;88;;84;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences, technologies et santé;Sciences de la vie et de la terre;78;79;;25400;30 mois après le diplôme;72;11;18;2;47;6;30;72;79;25400;78;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences, technologies et santé;Informatique;69;;;;18 mois après le diplôme;9;1;12;2;47;6;18;9;;;69;-1071607685;0
2014;MASTER LMD;Clermont Auvergne;Clermont-Ferrand;Sciences, technologies et santé;Autres sciences, technologies et santé;74;;;;30 mois après le diplôme;26;4;3;2;47;6;30;26;;;74;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;90;90;;24600;18 mois après le diplôme;162;56;6;2;102;6;18;162;90;24600;90;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Lettres, langues, arts;Lettres, langues, arts;84;;;;30 mois après le diplôme;15;6;13;2;102;6;30;15;;;84;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences humaines et sociales;Histoire-géographie;83;;;;30 mois après le diplôme;10;3;10;2;102;6;30;10;;;83;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences humaines et sociales;Autres sciences humaines et sociales;90;;;;30 mois après le diplôme;25;9;2;2;102;6;30;25;;;90;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences, technologies et santé;Sciences de la vie et de la terre;91;;;;18 mois après le diplôme;17;6;18;2;102;6;18;17;;;91;-1071607685;0
2014;MASTER LMD;Pau - Pays de l'Adour;Bordeaux;Sciences, technologies et santé;Sciences fondamentales;86;;;;18 mois après le diplôme;22;7;20;2;102;6;18;22;;;86;-1071607685;0
2014;MASTER ENS;Perpignan - Via Domitia;Montpellier;Masters enseignement;Masters enseignement;52;;;;18 mois après le diplôme;9;;14;1;103;6;18;9;;;52;-1071607685;0
2014;MASTER LMD;Perpignan - Via Domitia;Montpellier;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;65;92;;24500;18 mois après le diplôme;93;63;6;2;103;6;18;93;92;24500;65;-1071607685;0
2016;MASTER LMD;Lyon 3 - Jean Moulin;Lyon;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;69;92;;31200;18 mois après le diplôme;658;78;6;2;77;8;18;658;92;31200;69;-1071607685;0
2016;MASTER LMD;Lyon 3 - Jean Moulin;Lyon;Droit, économie et gestion;Droit;68;94;;29600;18 mois après le diplôme;133;16;4;2;77;8;18;133;94;29600;68;-1071607685;0
2016;MASTER LMD;Lyon 3 - Jean Moulin;Lyon;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;68;78;;29600;18 mois après le diplôme;83;10;1;2;77;8;18;83;78;29600;68;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;87;83;;27000;18 mois après le diplôme;71;45;6;2;66;8;18;71;83;27000;87;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;87;90;;29700;30 mois après le diplôme;71;45;6;2;66;8;30;71;90;29700;87;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Droit, économie et gestion;Gestion;87;84;;26800;18 mois après le diplôme;40;25;9;2;66;8;18;40;84;26800;87;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Droit, économie et gestion;Gestion;87;95;;28000;30 mois après le diplôme;40;25;9;2;66;8;30;40;95;28000;87;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Sciences humaines et sociales;Autres sciences humaines et sociales;100;;;;30 mois après le diplôme;1;1;2;2;66;8;30;1;;;100;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Sciences, technologies et santé;Ensemble sciences, technologies et santé;85;96;;30400;30 mois après le diplôme;45;29;8;2;66;8;30;45;96;30400;85;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Sciences, technologies et santé;Sciences de l'ingénieur;71;;;;30 mois après le diplôme;8;5;19;2;66;8;30;8;;;71;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Sciences, technologies et santé;Informatique;91;;;;18 mois après le diplôme;10;7;12;2;66;8;18;10;;;91;-1071607685;0
2016;MASTER LMD;Le Mans;Nantes;Sciences, technologies et santé;Autres sciences, technologies et santé;94;;;;18 mois après le diplôme;12;7;3;2;66;8;18;12;;;94;-1071607685;0
2016;MASTER LMD;Savoie Mont Blanc;Grenoble;Droit, économie et gestion;Économie;83;;;;18 mois après le diplôme;3;1;5;2;112;8;18;3;;;83;-1071607685;0
2016;MASTER LMD;Savoie Mont Blanc;Grenoble;Droit, économie et gestion;Économie;83;;;;30 mois après le diplôme;3;1;5;2;112;8;30;3;;;83;-1071607685;0
2016;MASTER LMD;Savoie Mont Blanc;Grenoble;Sciences humaines et sociales;Histoire-géographie;100;;;;18 mois après le diplôme;6;1;10;2;112;8;18;6;;;100;-1071607685;0
2016;MASTER LMD;Savoie Mont Blanc;Grenoble;Sciences humaines et sociales;Histoire-géographie;100;;;;30 mois après le diplôme;6;1;10;2;112;8;30;6;;;100;-1071607685;0
2016;MASTER LMD;Savoie Mont Blanc;Grenoble;Sciences humaines et sociales;Psychologie;98;97;;;30 mois après le diplôme;33;7;17;2;112;8;30;33;97;;98;-1071607685;0
2016;MASTER ENS;Paris 1 - Panthéon Sorbonne;Paris;Masters enseignement;Masters enseignement;76;;;;18 mois après le diplôme;17;;14;1;88;8;18;17;;;76;-1071607685;0
2016;MASTER LMD;Paris 1 - Panthéon Sorbonne;Paris;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;70;94;;35900;18 mois après le diplôme;611;66;6;2;88;8;18;611;94;35900;70;-1071607685;0
2016;MASTER LMD;Paris 1 - Panthéon Sorbonne;Paris;Droit, économie et gestion;Économie;68;96;;37400;18 mois après le diplôme;128;14;5;2;88;8;18;128;96;37400;68;-1071607685;0
2016;MASTER LMD;Paris 1 - Panthéon Sorbonne;Paris;Droit, économie et gestion;Gestion;66;96;;40600;30 mois après le diplôme;186;21;9;2;88;8;30;186;96;40600;66;-1071607685;0
2016;MASTER LMD;Paris 1 - Panthéon Sorbonne;Paris;Droit, économie et gestion;Autres formations juridiques, économiques et de gestion;83;90;;31200;18 mois après le diplôme;109;11;1;2;88;8;18;109;90;31200;83;-1071607685;0
2016;MASTER LMD;Paris 1 - Panthéon Sorbonne;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;80;88;;32000;30 mois après le diplôme;214;20;7;2;88;8;30;214;88;32000;80;-1071607685;0
2016;MASTER LMD;Paris 2 - Panthéon Assas;Paris;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;60;95;;35900;18 mois après le diplôme;245;87;6;2;90;8;18;245;95;35900;60;-1071607685;0
2016;MASTER LMD;Paris 2 - Panthéon Assas;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;70;83;;;18 mois après le diplôme;41;13;7;2;90;8;18;41;83;;70;-1071607685;0
2016;MASTER LMD;Paris 2 - Panthéon Assas;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;70;95;;33200;30 mois après le diplôme;41;13;7;2;90;8;30;41;95;33200;70;-1071607685;0
2016;MASTER LMD;Paris 2 - Panthéon Assas;Paris;Sciences humaines et sociales;Information communication;70;83;;;18 mois après le diplôme;41;13;11;2;90;8;18;41;83;;70;-1071607685;0
2016;MASTER ENS;Paris 3 - Sorbonne Nouvelle;Paris;Masters enseignement;Masters enseignement;54;;;;18 mois après le diplôme;18;;14;1;91;8;18;18;;;54;-1071607685;0
2016;MASTER LMD;Paris René Descartes;Paris;Droit, économie et gestion;Économie;57;;;;30 mois après le diplôme;8;2;5;2;97;8;30;8;;;57;-1071607685;0
2016;MASTER LMD;Paris René Descartes;Paris;Droit, économie et gestion;Gestion;67;93;;38500;30 mois après le diplôme;46;12;9;2;97;8;30;46;93;38500;67;-1071607685;0
2016;MASTER LMD;Paris René Descartes;Paris;Lettres, langues, arts;Lettres, langues, arts;67;;;;18 mois après le diplôme;16;4;13;2;97;8;18;16;;;67;-1071607685;0
2016;MASTER LMD;Paris 7 - Denis Diderot;Paris;Lettres, langues, arts;Lettres, langues, arts;61;80;;26800;18 mois après le diplôme;76;26;13;2;93;8;18;76;80;26800;61;-1071607685;0
2016;MASTER LMD;Paris 7 - Denis Diderot;Paris;Sciences humaines et sociales;Ensemble sciences humaines et sociales;67;85;;26800;18 mois après le diplôme;112;35;7;2;93;8;18;112;85;26800;67;-1071607685;0
2016;MASTER LMD;Paris 7 - Denis Diderot;Paris;Sciences humaines et sociales;Psychologie;66;91;;;30 mois après le diplôme;44;13;17;2;93;8;30;44;91;;66;-1071607685;0
2016;MASTER LMD;Paris 7 - Denis Diderot;Paris;Sciences, technologies et santé;Ensemble sciences, technologies et santé;61;91;;37600;30 mois après le diplôme;114;40;8;2;93;8;30;114;91;37600;61;-1071607685;0
2016;MASTER LMD;Paris 7 - Denis Diderot;Paris;Sciences, technologies et santé;Sciences fondamentales;66;94;;37400;18 mois après le diplôme;48;17;20;2;93;8;18;48;94;37400;66;-1071607685;0
2016;MASTER LMD;Sorbonne Université;Paris;Sciences humaines et sociales;Autres sciences humaines et sociales;59;;;;30 mois après le diplôme;17;3;2;2;113;8;30;17;;;59;-1071607685;0
2016;MASTER LMD;Sorbonne Université;Paris;Sciences, technologies et santé;Sciences de la vie et de la terre;58;73;;28900;18 mois après le diplôme;98;15;18;2;113;8;18;98;73;28900;58;-1071607685;0
2016;MASTER LMD;Sorbonne Université;Paris;Sciences, technologies et santé;Sciences fondamentales;53;90;;35900;30 mois après le diplôme;61;10;20;2;113;8;30;61;90;35900;53;-1071607685;0
2016;MASTER LMD;Sorbonne Université;Paris;Sciences, technologies et santé;Autres sciences, technologies et santé;46;;;;18 mois après le diplôme;23;5;3;2;113;8;18;23;;;46;-1071607685;0
2016;MASTER LMD;Sorbonne Université;Paris;Sciences, technologies et santé;Autres sciences, technologies et santé;46;;;;30 mois après le diplôme;23;5;3;2;113;8;30;23;;;46;-1071607685;0
2016;MASTER LMD;Rouen;Normandie;Droit, économie et gestion;Ensemble formations juridiques, économiques et de gestion;70;87;;28700;18 mois après le diplôme;138;42;6;2;110;8;18;138;87;28700;70;-1071607685;0
2016;MASTER LMD;Rouen;Normandie;Sciences humaines et sociales;Histoire-géographie;75;;;;18 mois après le diplôme;17;5;10;2;110;8;18;17;;;75;-1071607685;0
2016;MASTER LMD;Rouen;Normandie;Sciences, technologies et santé;Ensemble sciences, technologies et santé;74;88;;31100;30 mois après le diplôme;107;31;8;2;110;8;30;107;88;31100;74;-1071607685;0
2016;MASTER LMD;Rouen;Normandie;Sciences, technologies et santé;Sciences de la vie et de la terre;83;77;;29600;30 mois après le diplôme;44;11;18;2;110;8;30;44;77;29600;83;-1071607685;0
2016;MASTER LMD;Paris-Est Marne-la-Vallée;Créteil;Droit, économie et gestion;Droit;94;;;;30 mois après le diplôme;14;2;4;2;99;8;30;14;;;94;-1071607685;0
2016;MASTER LMD;Paris-Est Marne-la-Vallée;Créteil;Droit, économie et gestion;Économie;49;97;;;30 mois après le diplôme;30;6;5;2;99;8;30;30;97;;49;-1071607685;0
2016;MASTER LMD;Paris-Est Marne-la-Vallée;Créteil;Droit, économie et gestion;Gestion;69;90;;31200;18 mois après le diplôme;90;19;9;2;99;8;18;90;90;31200;69;-1071607685;0
